Month,Customer,Customer_Type,Customer_Age,Product,Product_Type,Revenue,,,,,,,,,,,,,,,,
2021-07-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6490,,,,,,,,,,,,,,,,
2023-03-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,6490,,,,,,,,,,,,,,,,
2023-01-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,6480,,,,,,,,,,,,,,,,
2021-02-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,6477.5,,,,,,,,,,,,,,,,
2020-01-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,12950,,,,,,,,,,,,,,,,
2022-08-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,6472.5,,,,,,,,,,,,,,,,
2022-10-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,6472.5,,,,,,,,,,,,,,,,
2022-04-01,InvestWise Ventures,Research,>= 1 Year,vu_m5,Valuation,12925,,,,,,,,,,,,,,,,
2020-04-01,BlueStar Investments,Consulting,>= 1 Year,an_m7,Analysis,6450,,,,,,,,,,,,,,,,
2021-11-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,6437.5,,,,,,,,,,,,,,,,
2022-04-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6437.5,,,,,,,,,,,,,,,,
2022-05-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,6437.5,,,,,,,,,,,,,,,,
2022-10-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,6415,,,,,,,,,,,,,,,,
2021-06-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6407.5,,,,,,,,,,,,,,,,
2021-10-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6380,,,,,,,,,,,,,,,,
2022-03-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,6370,,,,,,,,,,,,,,,,
2021-04-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6367.5,,,,,,,,,,,,,,,,
2022-02-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,6352.5,,,,,,,,,,,,,,,,
2023-01-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,6350,,,,,,,,,,,,,,,,
2023-02-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6345,,,,,,,,,,,,,,,,
2022-05-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6330,,,,,,,,,,,,,,,,
2023-01-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6330,,,,,,,,,,,,,,,,
2021-05-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,6292.5,,,,,,,,,,,,,,,,
2023-02-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,6267.5,,,,,,,,,,,,,,,,
2022-01-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6265,,,,,,,,,,,,,,,,
2021-08-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,6232.5,,,,,,,,,,,,,,,,
2021-01-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,6230,,,,,,,,,,,,,,,,
2021-08-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6200,,,,,,,,,,,,,,,,
2023-02-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,6152.5,,,,,,,,,,,,,,,,
2023-03-01,InvestWise Ventures,Research,>= 1 Year,rp_m4,Reporting,12305,,,,,,,,,,,,,,,,
2022-08-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,6150,,,,,,,,,,,,,,,,
2023-01-01,InvestWise Ventures,Research,>= 1 Year,rp_m4,Reporting,12280,,,,,,,,,,,,,,,,
2020-02-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,12200,,,,,,,,,,,,,,,,
2022-10-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6100,,,,,,,,,,,,,,,,
2023-01-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,12175,,,,,,,,,,,,,,,,
2021-09-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6085,,,,,,,,,,,,,,,,
2020-10-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,6070,,,,,,,,,,,,,,,,
2020-09-01,BlueStar Investments,Consulting,>= 1 Year,an_m7,Analysis,6010,,,,,,,,,,,,,,,,
2022-09-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,6002.5,,,,,,,,,,,,,,,,
2021-03-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,6000,,,,,,,,,,,,,,,,
2021-02-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5997.5,,,,,,,,,,,,,,,,
2023-03-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,11995,,,,,,,,,,,,,,,,
2021-05-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5987.5,,,,,,,,,,,,,,,,
2020-03-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5980,,,,,,,,,,,,,,,,
2022-06-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5970,,,,,,,,,,,,,,,,
2021-12-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5967.5,,,,,,,,,,,,,,,,
2022-02-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5962.5,,,,,,,,,,,,,,,,
2022-04-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5962.5,,,,,,,,,,,,,,,,
2021-08-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,5927.5,,,,,,,,,,,,,,,,
2021-10-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5927.5,,,,,,,,,,,,,,,,
2022-02-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,5905,,,,,,,,,,,,,,,,
2022-06-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5902.5,,,,,,,,,,,,,,,,
2022-05-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5890,,,,,,,,,,,,,,,,
2022-11-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,5880,,,,,,,,,,,,,,,,
2022-01-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5875,,,,,,,,,,,,,,,,
2021-11-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5867.5,,,,,,,,,,,,,,,,
2022-01-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,11705,,,,,,,,,,,,,,,,
2021-12-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,5832.5,,,,,,,,,,,,,,,,
2022-09-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5822.5,,,,,,,,,,,,,,,,
2022-11-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,5820,,,,,,,,,,,,,,,,
2022-11-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5805,,,,,,,,,,,,,,,,
2023-05-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,5770,,,,,,,,,,,,,,,,
2023-05-01,InvestWise Ventures,Research,>= 1 Year,rp_m4,Reporting,11520,,,,,,,,,,,,,,,,
2022-10-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5757.5,,,,,,,,,,,,,,,,
2023-06-01,WiseHarvest Group,Consulting,< 1 Year,an_m7,Analysis,5742.5,,,,,,,,,,,,,,,,
2022-02-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,11480,,,,,,,,,,,,,,,,
2021-12-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,11465,,,,,,,,,,,,,,,,
2020-12-01,BlueStar Investments,Consulting,>= 1 Year,an_m7,Analysis,5722.5,,,,,,,,,,,,,,,,
2023-06-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,5695,,,,,,,,,,,,,,,,
2021-11-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,5670,,,,,,,,,,,,,,,,
2023-02-01,InvestWise Ventures,Research,>= 1 Year,rp_m4,Reporting,11325,,,,,,,,,,,,,,,,
2022-08-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5657.5,,,,,,,,,,,,,,,,
2020-09-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,5652.5,,,,,,,,,,,,,,,,
2021-09-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5630,,,,,,,,,,,,,,,,
2021-11-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5622.5,,,,,,,,,,,,,,,,
2020-06-01,BlueStar Investments,Consulting,>= 1 Year,an_m7,Analysis,5610,,,,,,,,,,,,,,,,
2020-11-01,BlueStar Investments,Consulting,>= 1 Year,an_m7,Analysis,5597.5,,,,,,,,,,,,,,,,
2021-10-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,11185,,,,,,,,,,,,,,,,
2022-07-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5570,,,,,,,,,,,,,,,,
2021-03-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5567.5,,,,,,,,,,,,,,,,
2021-09-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,11125,,,,,,,,,,,,,,,,
2022-02-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5562.5,,,,,,,,,,,,,,,,
2022-05-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,5557.5,,,,,,,,,,,,,,,,
2021-01-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5555,,,,,,,,,,,,,,,,
2023-03-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5555,,,,,,,,,,,,,,,,
2020-05-01,BlueStar Investments,Consulting,>= 1 Year,an_m7,Analysis,5540,,,,,,,,,,,,,,,,
2020-06-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5527.5,,,,,,,,,,,,,,,,
2022-01-01,InvestWise Ventures,Research,>= 1 Year,vu_m5,Valuation,11045,,,,,,,,,,,,,,,,
2022-06-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,5522.5,,,,,,,,,,,,,,,,
2022-03-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5510,,,,,,,,,,,,,,,,
2021-07-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,11010,,,,,,,,,,,,,,,,
2022-06-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,5430,,,,,,,,,,,,,,,,
2020-09-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,10830,,,,,,,,,,,,,,,,
2023-02-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,10820,,,,,,,,,,,,,,,,
2021-03-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,5405,,,,,,,,,,,,,,,,
2023-06-01,InvestWise Ventures,Research,>= 1 Year,rp_m4,Reporting,10785,,,,,,,,,,,,,,,,
2020-07-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,5385,,,,,,,,,,,,,,,,
2023-04-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,5382.5,,,,,,,,,,,,,,,,
2020-10-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,10715,,,,,,,,,,,,,,,,
2021-07-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5357.5,,,,,,,,,,,,,,,,
2021-06-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,10705,,,,,,,,,,,,,,,,
2023-01-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,10705,,,,,,,,,,,,,,,,
2021-04-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5347.5,,,,,,,,,,,,,,,,
2021-12-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,5347.5,,,,,,,,,,,,,,,,
2021-05-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,10665,,,,,,,,,,,,,,,,
2020-01-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,10620,,,,,,,,,,,,,,,,
2022-02-01,InvestWise Ventures,Research,>= 1 Year,vu_m5,Valuation,10590,,,,,,,,,,,,,,,,
2021-06-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5275,,,,,,,,,,,,,,,,
2023-04-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5257.5,,,,,,,,,,,,,,,,
2020-12-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,5255,,,,,,,,,,,,,,,,
2022-10-01,CoinTrust Consultants,Research,>= 1 Year,an_m7,Analysis,5247.5,,,,,,,,,,,,,,,,
2020-07-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5245,,,,,,,,,,,,,,,,
2022-08-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,5245,,,,,,,,,,,,,,,,
2023-02-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,10465,,,,,,,,,,,,,,,,
2022-11-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,10455,,,,,,,,,,,,,,,,
2022-04-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,5225,,,,,,,,,,,,,,,,
2021-10-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,5205,,,,,,,,,,,,,,,,
2022-08-01,CoinTrust Consultants,Research,>= 1 Year,an_m7,Analysis,5197.5,,,,,,,,,,,,,,,,
2023-04-01,InvestWise Ventures,Research,>= 1 Year,rp_m4,Reporting,10395,,,,,,,,,,,,,,,,
2021-10-01,InvestWise Ventures,Research,>= 1 Year,vu_m5,Valuation,10350,,,,,,,,,,,,,,,,
2022-12-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,5175,,,,,,,,,,,,,,,,
2020-06-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,10345,,,,,,,,,,,,,,,,
2021-06-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5165,,,,,,,,,,,,,,,,
2021-04-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,10325,,,,,,,,,,,,,,,,
2020-08-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5160,,,,,,,,,,,,,,,,
2022-08-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,10320,,,,,,,,,,,,,,,,
2020-01-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,10305,,,,,,,,,,,,,,,,
2020-06-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,5145,,,,,,,,,,,,,,,,
2021-10-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5140,,,,,,,,,,,,,,,,
2021-11-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,10270,,,,,,,,,,,,,,,,
2022-08-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,10270,,,,,,,,,,,,,,,,
2020-10-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,5115,,,,,,,,,,,,,,,,
2021-08-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,10180,,,,,,,,,,,,,,,,
2022-07-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5090,,,,,,,,,,,,,,,,
2020-12-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,10130,,,,,,,,,,,,,,,,
2022-05-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5065,,,,,,,,,,,,,,,,
2021-04-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5062.5,,,,,,,,,,,,,,,,
2021-03-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,5055,,,,,,,,,,,,,,,,
2022-09-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,10100,,,,,,,,,,,,,,,,
2022-10-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,10090,,,,,,,,,,,,,,,,
2021-06-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,10070,,,,,,,,,,,,,,,,
2021-01-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,10055,,,,,,,,,,,,,,,,
2022-05-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,5027.5,,,,,,,,,,,,,,,,
2022-06-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,5025,,,,,,,,,,,,,,,,
2020-01-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,5020,,,,,,,,,,,,,,,,
2021-05-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,5012.5,,,,,,,,,,,,,,,,
2021-08-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,10025,,,,,,,,,,,,,,,,
2022-04-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,5007.5,,,,,,,,,,,,,,,,
2021-01-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,10000,,,,,,,,,,,,,,,,
2020-10-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4992.5,,,,,,,,,,,,,,,,
2022-10-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9950,,,,,,,,,,,,,,,,
2021-05-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,4930,,,,,,,,,,,,,,,,
2022-12-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4930,,,,,,,,,,,,,,,,
2020-10-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9850,,,,,,,,,,,,,,,,
2021-07-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,9840,,,,,,,,,,,,,,,,
2022-09-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,4920,,,,,,,,,,,,,,,,
2021-09-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4912.5,,,,,,,,,,,,,,,,
2023-04-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9790,,,,,,,,,,,,,,,,
2022-12-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,4887.5,,,,,,,,,,,,,,,,
2020-08-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,4882.5,,,,,,,,,,,,,,,,
2022-12-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,9755,,,,,,,,,,,,,,,,
2022-11-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,9750,,,,,,,,,,,,,,,,
2020-11-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,4872.5,,,,,,,,,,,,,,,,
2021-03-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,9720,,,,,,,,,,,,,,,,
2023-03-01,CoinTrust Consultants,Research,>= 1 Year,an_m7,Analysis,4857.5,,,,,,,,,,,,,,,,
2020-05-01,EquiGrowth Management,Accounting,>= 1 Year,an_m7,Analysis,4850,,,,,,,,,,,,,,,,
2020-06-01,MoneyTree Group,Wealth Management,>= 1 Year,an_m7,Analysis,4845,,,,,,,,,,,,,,,,
2021-11-01,InvestWise Ventures,Research,>= 1 Year,vu_m5,Valuation,9680,,,,,,,,,,,,,,,,
2021-05-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,9670,,,,,,,,,,,,,,,,
2021-11-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4832.5,,,,,,,,,,,,,,,,
2023-03-01,CreditWise Solutions,Consulting,>= 1 Year,vu_m5,Valuation,9660,,,,,,,,,,,,,,,,
2021-04-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,9625,,,,,,,,,,,,,,,,
2022-07-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,4805,,,,,,,,,,,,,,,,
2021-04-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,9575,,,,,,,,,,,,,,,,
2021-10-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,9575,,,,,,,,,,,,,,,,
2023-03-01,PlatinumPath Financial,Wealth Management,>= 1 Year,an_m7,Analysis,4785,,,,,,,,,,,,,,,,
2021-09-01,InvestWise Ventures,Research,>= 1 Year,vu_m5,Valuation,9565,,,,,,,,,,,,,,,,
2020-01-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,4750,,,,,,,,,,,,,,,,
2022-05-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9495,,,,,,,,,,,,,,,,
2023-05-01,PlatinumPath Financial,Wealth Management,>= 1 Year,an_m7,Analysis,4732.5,,,,,,,,,,,,,,,,
2022-04-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,9460,,,,,,,,,,,,,,,,
2022-12-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,4727.5,,,,,,,,,,,,,,,,
2020-12-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,9430,,,,,,,,,,,,,,,,
2020-09-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4712.5,,,,,,,,,,,,,,,,
2022-03-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9420,,,,,,,,,,,,,,,,
2021-12-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,9415,,,,,,,,,,,,,,,,
2022-04-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,4707.5,,,,,,,,,,,,,,,,
2020-10-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,9410,,,,,,,,,,,,,,,,
2022-06-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9385,,,,,,,,,,,,,,,,
2022-11-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,4692.5,,,,,,,,,,,,,,,,
2020-09-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,4682.5,,,,,,,,,,,,,,,,
2022-12-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,4677.5,,,,,,,,,,,,,,,,
2020-12-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m7,Analysis,4675,,,,,,,,,,,,,,,,
2020-06-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9345,,,,,,,,,,,,,,,,
2020-09-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,9340,,,,,,,,,,,,,,,,
2021-03-01,CoinTrust Consultants,Research,>= 1 Year,an_m7,Analysis,4662.5,,,,,,,,,,,,,,,,
2021-07-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4627.5,,,,,,,,,,,,,,,,
2022-02-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9255,,,,,,,,,,,,,,,,
2022-04-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m7,Analysis,4627.5,,,,,,,,,,,,,,,,
2020-11-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,9240,,,,,,,,,,,,,,,,
2021-02-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4620,,,,,,,,,,,,,,,,
2021-02-01,CreditWise Solutions,Consulting,>= 1 Year,rp_m2,Reporting,9235,,,,,,,,,,,,,,,,
2022-03-01,CapitalShift Finance,Consulting,>= 1 Year,an_m7,Analysis,4617.5,,,,,,,,,,,,,,,,
2023-05-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,9215,,,,,,,,,,,,,,,,
2021-02-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,4592.5,,,,,,,,,,,,,,,,
2021-09-01,TrustPointe Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,4587.5,,,,,,,,,,,,,,,,
2023-01-01,CoinTrust Consultants,Research,>= 1 Year,an_m7,Analysis,4587.5,,,,,,,,,,,,,,,,
2020-10-01,TrustPoint Finance,Wealth Management,>= 1 Year,ac_m2,Accounting,9155,,,,,,,,,,,,,,,,
2021-09-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,9155,,,,,,,,,,,,,,,,
2021-12-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4577.5,,,,,,,,,,,,,,,,
2022-12-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9130,,,,,,,,,,,,,,,,
2022-11-01,InvestWise Ventures,Research,>= 1 Year,rp_m5,Reporting,9125,,,,,,,,,,,,,,,,
2022-08-01,CreditWise Solutions,Consulting,>= 1 Year,vu_m5,Valuation,9110,,,,,,,,,,,,,,,,
2023-04-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,9110,,,,,,,,,,,,,,,,
2022-01-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9075,,,,,,,,,,,,,,,,
2021-08-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4522.5,,,,,,,,,,,,,,,,
2022-10-01,InvestWise Ventures,Research,>= 1 Year,rp_m5,Reporting,9040,,,,,,,,,,,,,,,,
2021-12-01,SafeHaven Capital,Accounting,>= 1 Year,an_m7,Analysis,4512.5,,,,,,,,,,,,,,,,
2021-10-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,9005,,,,,,,,,,,,,,,,
2023-06-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,8990,,,,,,,,,,,,,,,,
2022-12-01,InvestWise Ventures,Research,>= 1 Year,rp_m4,Reporting,8975,,,,,,,,,,,,,,,,
2023-06-01,CreditWise Solutions,Consulting,>= 1 Year,vu_m5,Valuation,8975,,,,,,,,,,,,,,,,
2022-03-01,FortunaFund Management,Consulting,>= 1 Year,rp_m2,Reporting,8965,,,,,,,,,,,,,,,,
2021-06-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,8945,,,,,,,,,,,,,,,,
2021-09-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,8945,,,,,,,,,,,,,,,,
2023-01-01,CreditWise Solutions,Consulting,>= 1 Year,vu_m5,Valuation,8945,,,,,,,,,,,,,,,,
2020-07-01,MoneyTree Group,Wealth Management,>= 1 Year,an_m7,Analysis,4470,,,,,,,,,,,,,,,,
2023-05-01,CreditWise Solutions,Consulting,>= 1 Year,vu_m5,Valuation,8935,,,,,,,,,,,,,,,,
2020-08-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,4462.5,,,,,,,,,,,,,,,,
2022-03-01,CreditWise Solutions,Consulting,>= 1 Year,vu_m5,Valuation,8920,,,,,,,,,,,,,,,,
2020-07-01,InvestWise Ventures,Research,>= 1 Year,ac_m5,Accounting,8910,,,,,,,,,,,,,,,,
